"","date","topic","city_state","smoothed_mean_within_day","year"
"379",2014-08-02,"Politics","Philadelphia, PA",3.14298898248145,2014
"380",2014-08-02,"National Politics","Philadelphia, PA",1.09908880774017,2014
"381",2014-08-02,"Local Politics","Philadelphia, PA",2.19511631258945,2014
"382",2014-08-02,"Crime","Philadelphia, PA",8.3686000957135,2014
"383",2014-08-02,"Disaster","Philadelphia, PA",5.36751451763707,2014
"384",2014-08-02,"Sports","Philadelphia, PA",4.49130629935977,2014
"385",2014-08-02,"Weather","Philadelphia, PA",8.51020589606187,2014
"386",2014-08-03,"Politics","Philadelphia, PA",3.14131411606109,2014
"387",2014-08-03,"National Politics","Philadelphia, PA",1.10042068642808,2014
"388",2014-08-03,"Local Politics","Philadelphia, PA",2.19563160726454,2014
"389",2014-08-03,"Crime","Philadelphia, PA",8.3741632303875,2014
"390",2014-08-03,"Disaster","Philadelphia, PA",5.34678021005955,2014
"391",2014-08-03,"Sports","Philadelphia, PA",4.50958422211453,2014
"392",2014-08-03,"Weather","Philadelphia, PA",8.48596939209333,2014
"393",2014-08-04,"Politics","Philadelphia, PA",3.13973103183748,2014
"394",2014-08-04,"National Politics","Philadelphia, PA",1.10178468623348,2014
"395",2014-08-04,"Local Politics","Philadelphia, PA",2.19617356210609,2014
"396",2014-08-04,"Crime","Philadelphia, PA",8.37978361564445,2014
"397",2014-08-04,"Disaster","Philadelphia, PA",5.3264228998393,2014
"398",2014-08-04,"Sports","Philadelphia, PA",4.52760866569341,2014
"399",2014-08-04,"Weather","Philadelphia, PA",8.46236969923016,2014
"400",2014-08-05,"Politics","Philadelphia, PA",3.13823681656463,2014
"401",2014-08-05,"National Politics","Philadelphia, PA",1.10317941000172,2014
"402",2014-08-05,"Local Politics","Philadelphia, PA",2.19674030543605,2014
"403",2014-08-05,"Crime","Philadelphia, PA",8.38545663441448,2014
"404",2014-08-05,"Disaster","Philadelphia, PA",5.30643955238584,2014
"405",2014-08-05,"Sports","Philadelphia, PA",4.54537766551003,2014
"406",2014-08-05,"Weather","Philadelphia, PA",8.43940030771154,2014
"407",2014-08-06,"Politics","Philadelphia, PA",3.13682855699656,2014
"408",2014-08-06,"National Politics","Philadelphia, PA",1.10460346057817,2014
"409",2014-08-06,"Local Politics","Philadelphia, PA",2.19732996557632,2014
"410",2014-08-06,"Crime","Philadelphia, PA",8.39117766962774,2014
"411",2014-08-06,"Disaster","Philadelphia, PA",5.28682713310874,2014
"412",2014-08-06,"Sports","Philadelphia, PA",4.56288925697801,2014
"413",2014-08-06,"Weather","Philadelphia, PA",8.41705470777664,2014
"414",2014-08-07,"Politics","Philadelphia, PA",3.13550333988728,2014
"415",2014-08-07,"National Politics","Philadelphia, PA",1.10605544080818,2014
"416",2014-08-07,"Local Politics","Philadelphia, PA",2.19794067084886,2014
"417",2014-08-07,"Crime","Philadelphia, PA",8.39694210421438,2014
"418",2014-08-07,"Disaster","Philadelphia, PA",5.26758260741753,2014
"419",2014-08-07,"Sports","Philadelphia, PA",4.580141475511,2014
"420",2014-08-07,"Weather","Philadelphia, PA",8.39532638966466,2014
"421",2014-08-08,"Politics","Philadelphia, PA",3.13425825199081,2014
"422",2014-08-08,"National Politics","Philadelphia, PA",1.10753395353712,2014
"423",2014-08-08,"Local Politics","Philadelphia, PA",2.19857054957558,2014
"424",2014-08-08,"Crime","Philadelphia, PA",8.40274532110452,2014
"425",2014-08-08,"Disaster","Philadelphia, PA",5.24870294072175,2014
"426",2014-08-08,"Sports","Philadelphia, PA",4.59713235652261,2014
"427",2014-08-08,"Weather","Philadelphia, PA",8.37420884361476,2014
"428",2014-08-09,"Politics","Philadelphia, PA",3.13309038006117,2014
"429",2014-08-09,"National Politics","Philadelphia, PA",1.10903760161033,2014
"430",2014-08-09,"Local Politics","Philadelphia, PA",2.19921773007841,2014
"431",2014-08-09,"Crime","Philadelphia, PA",8.4085827032283,2014
"432",2014-08-09,"Disaster","Philadelphia, PA",5.23018509843095,2014
"433",2014-08-09,"Sports","Philadelphia, PA",4.61385993542648,2014
"434",2014-08-09,"Weather","Philadelphia, PA",8.35369555986612,2014
"435",2014-08-10,"Politics","Philadelphia, PA",3.13199681085236,2014
"436",2014-08-10,"National Politics","Philadelphia, PA",1.11056498787317,2014
"437",2014-08-10,"Local Politics","Philadelphia, PA",2.19988034067929,2014
"438",2014-08-10,"Crime","Philadelphia, PA",8.41444963351588,2014
"439",2014-08-10,"Disaster","Philadelphia, PA",5.21202604595467,2014
"440",2014-08-10,"Sports","Philadelphia, PA",4.63032224763624,2014
"441",2014-08-10,"Weather","Philadelphia, PA",8.33378002865792,2014
"442",2014-08-11,"Politics","Philadelphia, PA",3.1309746311184,2014
"443",2014-08-11,"National Politics","Philadelphia, PA",1.11211471517101,2014
"444",2014-08-11,"Local Politics","Philadelphia, PA",2.20055650970014,2014
"445",2014-08-11,"Crime","Philadelphia, PA",8.42034149489738,2014
"446",2014-08-11,"Disaster","Philadelphia, PA",5.19422274870246,2014
"447",2014-08-11,"Sports","Philadelphia, PA",4.64651732856551,2014
"448",2014-08-11,"Weather","Philadelphia, PA",8.31445574022934,2014
"449",2014-08-12,"Politics","Philadelphia, PA",3.13002092761331,2014
"450",2014-08-12,"National Politics","Philadelphia, PA",1.1136853863492,2014
"451",2014-08-12,"Local Politics","Philadelphia, PA",2.2012443654629,2014
"452",2014-08-12,"Crime","Philadelphia, PA",8.42625367030295,2014
"453",2014-08-12,"Disaster","Philadelphia, PA",5.17677217208385,2014
"454",2014-08-12,"Sports","Philadelphia, PA",4.66244321362794,2014
"455",2014-08-12,"Weather","Philadelphia, PA",8.29571618481955,2014
"456",2014-08-13,"Politics","Philadelphia, PA",3.12913278709111,2014
"457",2014-08-13,"National Politics","Philadelphia, PA",1.1152756042531,2014
"458",2014-08-13,"Local Politics","Philadelphia, PA",2.20194203628949,2014
"459",2014-08-13,"Crime","Philadelphia, PA",8.43218154266272,2014
"460",2014-08-13,"Disaster","Philadelphia, PA",5.15967128150839,2014
"461",2014-08-13,"Sports","Philadelphia, PA",4.67809793823714,2014
"462",2014-08-13,"Weather","Philadelphia, PA",8.27755485266774,2014
"463",2014-08-14,"Politics","Philadelphia, PA",3.12830729630581,2014
"464",2014-08-14,"National Politics","Philadelphia, PA",1.11688397172806,2014
"465",2014-08-14,"Local Politics","Philadelphia, PA",2.20264765050184,2014
"466",2014-08-14,"Crime","Philadelphia, PA",8.43812049490685,2014
"467",2014-08-14,"Disaster","Philadelphia, PA",5.14291704238563,2014
"468",2014-08-14,"Sports","Philadelphia, PA",4.69347953780674,2014
"469",2014-08-14,"Weather","Philadelphia, PA",8.25996523401308,2014
"470",2014-08-15,"Politics","Philadelphia, PA",3.12754154201142,2014
"471",2014-08-15,"National Politics","Philadelphia, PA",1.11850909161945,2014
"472",2014-08-15,"Local Politics","Philadelphia, PA",2.20335933642188,2014
"473",2014-08-15,"Crime","Philadelphia, PA",8.44406590996546,2014
"474",2014-08-15,"Disaster","Philadelphia, PA",5.12650642012511,2014
"475",2014-08-15,"Sports","Philadelphia, PA",4.70858604775038,2014
"476",2014-08-15,"Weather","Philadelphia, PA",8.24294081909475,2014
"477",2014-08-16,"Politics","Philadelphia, PA",3.12683261096197,2014
"478",2014-08-16,"National Politics","Philadelphia, PA",1.12014956677262,2014
"479",2014-08-16,"Local Politics","Philadelphia, PA",2.20407522237155,2014
"480",2014-08-16,"Crime","Philadelphia, PA",8.4500131707687,2014
"481",2014-08-16,"Disaster","Philadelphia, PA",5.11043638013637,2014
"482",2014-08-16,"Sports","Philadelphia, PA",4.72341550348169,2014
"483",2014-08-16,"Weather","Philadelphia, PA",8.22647509815194,2014
"484",2014-08-17,"Politics","Philadelphia, PA",3.12617758991145,2014
"485",2014-08-17,"National Politics","Philadelphia, PA",1.12180400003293,2014
"486",2014-08-17,"Local Politics","Philadelphia, PA",2.20479343667277,2014
"487",2014-08-17,"Crime","Philadelphia, PA",8.4559576602467,2014
"488",2014-08-17,"Disaster","Philadelphia, PA",5.09470388782896,2014
"489",2014-08-17,"Sports","Philadelphia, PA",4.73796594041429,2014
"490",2014-08-17,"Weather","Philadelphia, PA",8.2105615614238,2014
"491",2014-08-18,"Politics","Philadelphia, PA",3.1255735656139,2014
"492",2014-08-18,"National Politics","Philadelphia, PA",1.12347099424574,2014
"493",2014-08-18,"Local Politics","Philadelphia, PA",2.20551210764747,2014
"494",2014-08-18,"Crime","Philadelphia, PA",8.46189476132962,2014
"495",2014-08-18,"Disaster","Philadelphia, PA",5.07930590861241,2014
"496",2014-08-18,"Sports","Philadelphia, PA",4.75223539396182,2014
"497",2014-08-18,"Weather","Philadelphia, PA",8.19519369914953,2014
"498",2014-08-19,"Politics","Philadelphia, PA",3.12501762482333,2014
"499",2014-08-19,"National Politics","Philadelphia, PA",1.1251491522564,2014
"500",2014-08-19,"Local Politics","Philadelphia, PA",2.20622936361759,2014
"501",2014-08-19,"Crime","Philadelphia, PA",8.46781985694757,2014
"502",2014-08-19,"Disaster","Philadelphia, PA",5.06423940789627,2014
"503",2014-08-19,"Sports","Philadelphia, PA",4.76622189953789,2014
"504",2014-08-19,"Weather","Philadelphia, PA",8.1803650015683,2014
"505",2014-08-20,"Politics","Philadelphia, PA",3.12450685429375,2014
"506",2014-08-20,"National Politics","Philadelphia, PA",1.12683707691028,2014
"507",2014-08-20,"Local Politics","Philadelphia, PA",2.20694333290504,2014
"508",2014-08-20,"Crime","Philadelphia, PA",8.47372833003072,2014
"509",2014-08-20,"Disaster","Philadelphia, PA",5.0495013510901,2014
"510",2014-08-20,"Sports","Philadelphia, PA",4.77992349255616,2014
"511",2014-08-20,"Weather","Philadelphia, PA",8.16606895891929,2014
"512",2014-08-21,"Politics","Philadelphia, PA",3.12403834077917,2014
"513",2014-08-21,"National Politics","Philadelphia, PA",1.12853337105272,2014
"514",2014-08-21,"Local Politics","Philadelphia, PA",2.20765214383177,2014
"515",2014-08-21,"Crime","Philadelphia, PA",8.4796155635092,2014
"516",2014-08-21,"Disaster","Philadelphia, PA",5.03508870360341,2014
"517",2014-08-21,"Sports","Philadelphia, PA",4.79333820843023,2014
"518",2014-08-21,"Weather","Philadelphia, PA",8.15229906144168,2014
"519",2014-08-22,"Politics","Philadelphia, PA",3.12360917103362,2014
"520",2014-08-22,"National Politics","Philadelphia, PA",1.1302366375291,2014
"521",2014-08-22,"Local Politics","Philadelphia, PA",2.20835392471969,2014
"522",2014-08-22,"Crime","Philadelphia, PA",8.48547694031314,2014
"523",2014-08-22,"Disaster","Philadelphia, PA",5.02099843084578,2014
"524",2014-08-22,"Sports","Philadelphia, PA",4.80646408257375,2014
"525",2014-08-22,"Weather","Philadelphia, PA",8.13904879937465,2014
"526",2014-08-23,"Politics","Philadelphia, PA",3.1232164318111,2014
"527",2014-08-23,"National Politics","Philadelphia, PA",1.13194547918476,2014
"528",2014-08-23,"Local Politics","Philadelphia, PA",2.20904680389075,2014
"529",2014-08-23,"Crime","Philadelphia, PA",8.49130784337268,2014
"530",2014-08-23,"Disaster","Philadelphia, PA",5.00722749822672,2014
"531",2014-08-23,"Sports","Philadelphia, PA",4.81929915040034,2014
"532",2014-08-23,"Weather","Philadelphia, PA",8.12631166295737,2014
"533",2014-08-24,"Politics","Philadelphia, PA",3.12285720986564,2014
"534",2014-08-24,"National Politics","Philadelphia, PA",1.13365849886506,2014
"535",2014-08-24,"Local Politics","Philadelphia, PA",2.20972890966686,2014
"536",2014-08-24,"Crime","Philadelphia, PA",8.49710365561798,2014
"537",2014-08-24,"Disaster","Philadelphia, PA",4.9937728711558,2014
"538",2014-08-24,"Sports","Philadelphia, PA",4.83184144732364,2014
"539",2014-08-24,"Weather","Philadelphia, PA",8.11408114242902,2014
"540",2014-08-25,"Politics","Philadelphia, PA",3.12252859195124,2014
"541",2014-08-25,"National Politics","Philadelphia, PA",1.13537429941537,2014
"542",2014-08-25,"Local Politics","Philadelphia, PA",2.21039837036997,2014
"543",2014-08-25,"Crime","Philadelphia, PA",8.50285975997916,2014
"544",2014-08-25,"Disaster","Philadelphia, PA",4.98063151504255,2014
"545",2014-08-25,"Sports","Philadelphia, PA",4.84408900875726,2014
"546",2014-08-25,"Weather","Philadelphia, PA",8.10235072802878,2014
"547",2014-08-26,"Politics","Philadelphia, PA",3.12222766482193,2014
"548",2014-08-26,"National Politics","Philadelphia, PA",1.13709148368103,2014
"549",2014-08-26,"Local Politics","Philadelphia, PA",2.21105331432199,2014
"550",2014-08-26,"Crime","Philadelphia, PA",8.50857153938637,2014
"551",2014-08-26,"Disaster","Philadelphia, PA",4.96780039529652,2014
"552",2014-08-26,"Sports","Philadelphia, PA",4.85603987011485,2014
"553",2014-08-26,"Weather","Philadelphia, PA",8.09111390999583,2014
"554",2014-08-27,"Politics","Philadelphia, PA",3.12195151523172,2014
"555",2014-08-27,"National Politics","Philadelphia, PA",1.13880865450741,2014
"556",2014-08-27,"Local Politics","Philadelphia, PA",2.21169186984487,2014
"557",2014-08-27,"Crime","Philadelphia, PA",8.51423437676974,2014
"558",2014-08-27,"Disaster","Philadelphia, PA",4.95527647732724,2014
"559",2014-08-27,"Sports","Philadelphia, PA",4.86769206681002,2014
"560",2014-08-27,"Weather","Philadelphia, PA",8.08036417856935,2014
"561",2014-08-28,"Politics","Philadelphia, PA",3.12169722993462,2014
"562",2014-08-28,"National Politics","Philadelphia, PA",1.14052441473987,2014
"563",2014-08-28,"Local Politics","Philadelphia, PA",2.21231216526052,2014
"564",2014-08-28,"Crime","Philadelphia, PA",8.51984365505943,2014
"565",2014-08-28,"Disaster","Philadelphia, PA",4.94305672654427,2014
"566",2014-08-28,"Sports","Philadelphia, PA",4.87904363425642,2014
"567",2014-08-28,"Weather","Philadelphia, PA",8.07009502398851,2014
"568",2014-08-29,"Politics","Philadelphia, PA",3.12146189568465,2014
"569",2014-08-29,"National Politics","Philadelphia, PA",1.14223736722376,2014
"570",2014-08-29,"Local Politics","Philadelphia, PA",2.21291232889088,2014
"571",2014-08-29,"Crime","Philadelphia, PA",8.52539475718556,2014
"572",2014-08-29,"Disaster","Philadelphia, PA",4.93113810835715,2014
"573",2014-08-29,"Sports","Philadelphia, PA",4.89009260786767,2014
"574",2014-08-29,"Weather","Philadelphia, PA",8.06029993649249,2014
"575",2014-08-30,"Politics","Philadelphia, PA",3.12124259923583,2014
"576",2014-08-30,"National Politics","Philadelphia, PA",1.14394611480443,2014
"577",2014-08-30,"Local Politics","Philadelphia, PA",2.21349048905788,2014
"578",2014-08-30,"Crime","Philadelphia, PA",8.53088306607827,2014
"579",2014-08-30,"Disaster","Philadelphia, PA",4.91951758817541,2014
"580",2014-08-30,"Sports","Philadelphia, PA",4.9008370230574,2014
"581",2014-08-30,"Weather","Philadelphia, PA",8.05097240632047,2014
"582",2014-08-31,"Politics","Philadelphia, PA",3.12103642734216,2014
"583",2014-08-31,"National Politics","Philadelphia, PA",1.14564926032726,2014
"584",2014-08-31,"Local Politics","Philadelphia, PA",2.21404477408344,2014
"585",2014-08-31,"Crime","Philadelphia, PA",8.53630396466772,2014
"586",2014-08-31,"Disaster","Philadelphia, PA",4.90819213140861,2014
"587",2014-08-31,"Sports","Philadelphia, PA",4.91127491523923,2014
"588",2014-08-31,"Weather","Philadelphia, PA",8.04210592371163,2014
"589",2014-09-01,"Politics","Philadelphia, PA",3.12084046675768,2014
"590",2014-09-01,"National Politics","Philadelphia, PA",1.14734540663759,2014
"591",2014-09-01,"Local Politics","Philadelphia, PA",2.2145733122895,2014
"592",2014-09-01,"Crime","Philadelphia, PA",8.54165283588403,2014
"593",2014-09-01,"Disaster","Philadelphia, PA",4.89715870346629,2014
"594",2014-09-01,"Sports","Philadelphia, PA",4.92140431982681,2014
"595",2014-09-01,"Weather","Philadelphia, PA",8.03369397890515,2014
"596",2014-09-02,"Politics","Philadelphia, PA",3.12065180423638,2014
"597",2014-09-02,"National Politics","Philadelphia, PA",1.14903315658079,2014
"598",2014-09-02,"Local Politics","Philadelphia, PA",2.21507423199799,2014
"599",2014-09-02,"Crime","Philadelphia, PA",8.54692506265734,2014
"600",2014-09-02,"Disaster","Philadelphia, PA",4.88641426975798,2014
"601",2014-09-02,"Sports","Philadelphia, PA",4.93122327223375,2014
"602",2014-09-02,"Weather","Philadelphia, PA",8.0257300621402,2014
"603",2014-09-03,"Politics","Philadelphia, PA",3.12046752653229,2014
"604",2014-09-03,"National Politics","Philadelphia, PA",1.1507111130022,2014
"605",2014-09-03,"Local Politics","Philadelphia, PA",2.21554566153084,2014
"606",2014-09-03,"Crime","Philadelphia, PA",8.5521160279178,2014
"607",2014-09-03,"Disaster","Philadelphia, PA",4.87595579569324,2014
"608",2014-09-03,"Sports","Philadelphia, PA",4.94072980787369,2014
"609",2014-09-03,"Weather","Philadelphia, PA",8.01820766365596,2014
"610",2014-09-04,"Politics","Philadelphia, PA",3.12028472039942,2014
"611",2014-09-04,"National Politics","Philadelphia, PA",1.1523778787472,2014
"612",2014-09-04,"Local Politics","Philadelphia, PA",2.21598572920997,2014
"613",2014-09-04,"Crime","Philadelphia, PA",8.55722111459555,2014
"614",2014-09-04,"Disaster","Philadelphia, PA",4.86578024668161,2014
"615",2014-09-04,"Sports","Philadelphia, PA",4.94992196216026,2014
"616",2014-09-04,"Weather","Philadelphia, PA",8.01112027369162,2014
"617",2014-09-05,"Politics","Philadelphia, PA",3.12010047259178,2014
"618",2014-09-05,"National Politics","Philadelphia, PA",1.15403205666113,2014
"619",2014-09-05,"Local Politics","Philadelphia, PA",2.21639256335732,2014
"620",2014-09-05,"Crime","Philadelphia, PA",8.56223570562073,2014
"621",2014-09-05,"Disaster","Philadelphia, PA",4.85588458813262,2014
"622",2014-09-05,"Sports","Philadelphia, PA",4.95879777050708,2014
"623",2014-09-05,"Weather","Philadelphia, PA",8.00446138248634,2014
"624",2014-09-06,"Politics","Philadelphia, PA",3.1199118698634,2014
"625",2014-09-06,"National Politics","Philadelphia, PA",1.15567224958935,2014
"626",2014-09-06,"Local Politics","Philadelphia, PA",2.21676429229481,2014
"627",2014-09-06,"Crime","Philadelphia, PA",8.56715518392347,2014
"628",2014-09-06,"Disaster","Philadelphia, PA",4.84626578545584,2014
"629",2014-09-06,"Sports","Philadelphia, PA",4.9673552683278,2014
"630",2014-09-06,"Weather","Philadelphia, PA",7.9982244802793,2014
"631",2014-09-07,"Politics","Philadelphia, PA",3.11987196806278,2014
"632",2014-09-07,"National Politics","Philadelphia, PA",1.15738090787127,2014
"633",2014-09-07,"Local Politics","Philadelphia, PA",2.21717343971212,2014
"634",2014-09-07,"Crime","Philadelphia, PA",8.57233157611981,2014
"635",2014-09-07,"Disaster","Philadelphia, PA",4.83721068167081,2014
"636",2014-09-07,"Sports","Philadelphia, PA",4.9755597381218,2014
"637",2014-09-07,"Weather","Philadelphia, PA",7.99282192835338,2014
"638",2014-09-08,"Politics","Philadelphia, PA",3.12012908089721,2014
"639",2014-09-08,"National Politics","Philadelphia, PA",1.1592376837919,2014
"640",2014-09-08,"Local Politics","Philadelphia, PA",2.21769070806068,2014
"641",2014-09-08,"Crime","Philadelphia, PA",8.57810382694317,2014
"642",2014-09-08,"Disaster","Philadelphia, PA",4.82899578048041,2014
